project_id,g_code,s_code,description,month,year,boq,bg_overhead,bg_material,bg_labour,bg_subc,total_budget,ac_overhead,ac_material,ac_labour,ac_subc,total_actual,bg_balance,pg_submit,pg_certificate,pg_submit_bal,progress_percentage,cpi,spi,budget_utilization_pct,progress_cost_ratio,quarter,is_year_end,risk_overrun,risk_progress_lag,purchase_cost,forecast,variance_budget,cost_variance_pct,purchase_efficiency,risk_high_variance,risk_forecast_overrun,progress_submit,certificate,submit_balance,project_name,contract_value,start_date,end_date,cost_code_description,date,days_from_start,bcwp,acwp,bcws,schedule_variance,cost_variance,eac,vac,cost_efficiency,progress_efficiency,efficiency_score,cost_risk_score,schedule_risk_score,overall_risk_score,monthly_burn_rate,projected_next_month_cost,cash_flow_3m_forecast,health_status,performance_category,alert_cost_overrun,alert_progress_lag,profit_margin,alert_profit_risk,alert_high_variance,alert_schedule_delay,alert_cash_flow_risk,alert_low_efficiency,alert_forecast_overrun,total_alerts,alert_severity,alert_level
PRJ001,G001,S003,งานเคลียร์พื้นที่,2,2024,6753953.19,1056846.14,3916667.97,2067414.45,1479173.72,8520102.28,841451.42,2703055.92,1609993.7,1073782.57,6228283.61,2291818.66,5841837.06,5463021.38,378815.69,4.24,1.3679695424145912,0.2545018007202881,73.10104274945395,0.0580019085983786,1,0,0,1,3338392.74,2526663.86,-1544840.43,-1624.0811969210838,0.6787830990789896,1,0,42409056.58,41007736.11,1401320.47,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-02-01,31,361252.33667199995,6228283.61,1420017.0466666662,-1058764.7099946663,-5867031.273328001,6228283.61,2291818.669999999,1.3679695424145912,0.25440000000000007,46.127086272437744,13.449478625273024,24.853333333333328,18.011020508497147,3114141.805,3425555.9855000004,10276667.956500001,Healthy,Fair,0,1,98.61593697555556,0,1,1,0,0,0,3,High,Red
PRJ001,G001,S003,งานเคลียร์พื้นที่,3,2024,7232640.5,841876.17,3208175.86,1930296.59,1076907.34,7057255.97,893517.83,3556206.38,2341326.94,1026008.25,7817059.4,-759803.44,6302333.14,6206959.49,95373.64,67.81,0.9028018860903116,2.713485394157663,110.76627280107004,0.6121899589578402,1,0,1,1,12171080.31,10272086.79,-7853538.82,-63.34799115332549,0.7385416044469433,1,0,24335814.36,22778464.48,1557349.88,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-03-01,60,4785525.273257,7817059.4,1764313.9925,3021211.2807570007,-3031534.126743,7817059.399999999,-759803.4299999997,0.9028018860903115,2.7124,67.08405658270935,21.53254560214009,0.0,12.919527361284054,2605686.466666667,2866255.1133333337,8598765.340000002,Healthy,Good,1,1,98.2628756888889,0,1,0,0,0,0,3,High,Red
PRJ001,G001,S003,งานเคลียร์พื้นที่,4,2024,6797302.92,863206.37,3990691.1,1976196.63,1572431.96,8402526.06,935785.46,4449067.62,2425029.68,1552126.51,9362009.28,-959483.22,8918408.2,8538414.25,379993.95,52.95,0.8975131094935211,1.5891356542617048,111.41898535212636,0.4752331914768194,2,0,1,1,14640821.49,15371115.84,-5407732.02,-110.42301294074848,0.8387676872085134,1,0,80039439.03,79211861.94,827577.0900000001,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-04-01,91,4449137.548770001,9362009.28,2800842.0199999996,1648295.5287700016,-4912871.731229998,9362009.28,-959483.2199999988,0.8975131094935211,1.5885000000000002,58.69539328480564,22.83797070425271,0.0,13.702782422551627,2340502.32,2574552.552,7723657.656,Healthy,Fair,1,1,97.91955349333334,0,1,0,0,0,0,3,High,Red
PRJ001,G001,S003,งานเคลียร์พื้นที่,5,2024,7107850.77,874777.95,3808639.18,1555476.61,1294531.34,7533425.08,1030335.68,3260666.11,1744939.88,1415092.67,7451034.33,82390.75,6280581.79,6036818.08,243763.71,69.4,1.011057625874608,1.6662665066026412,98.906330797412,0.701673992356978,2,0,0,0,21535971.54,22504827.3,-144830.05,-42.51632679742364,0.9142807378542812,0,1,111963228.58,99920126.58,12043101.99,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-05-01,121,5228197.00552,7451034.33,3138927.116666667,2089269.888853333,-2222837.32448,7451034.329999999,82390.75000000093,1.011057625874608,1.6656,63.64372877623825,0.5468346012940017,0.0,0.32810076077640105,1490206.866,1639227.5526,4917682.6578,Healthy,Good,0,0,98.34421459333333,0,1,0,0,0,0,1,Medium,Yellow
PRJ001,G001,S003,งานเคลียร์พื้นที่,6,2024,8132713.7,986810.22,3764819.67,2007745.45,2045368.7,8804744.04,1440368.23,5802272.64,3114126.77,2833907.13,13190674.78,-4385930.74,12424403.38,11865301.69,559101.7,29.04,0.6674976213764251,0.581032412965186,149.81326793913252,0.1938413092477138,2,0,1,1,8195424.91,7188789.28,-3856160.65,-415.88590888131034,0.7358809843576493,1,0,47073577.94,44308012.589999996,2765565.36,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-06-01,152,2556897.6692159995,13190674.78,4402372.02,-1845474.350784,-10633777.110784,13190674.78,-4385930.74,0.6674976213764251,0.5808,31.640928641292753,99.62653587826503,41.92,76.54392152695902,2198445.7966666664,2418290.376333333,7254871.128999999,Critical,Poor,1,1,97.0687389377778,0,1,1,0,1,1,6,Critical,Red
PRJ001,G001,S003,งานเคลียร์พื้นที่,7,2024,6880264.77,817940.88,2972377.44,1591175.92,1383657.89,6765152.13,697705.83,2630605.28,1368483.44,1552481.94,6249276.49,515875.64,5032272.43,4807843.86,224428.56,36.89,1.0825496584805452,0.6326530612244898,92.37451530894104,0.3993525690134731,3,0,0,1,13726076.09,14509441.95,-5583483.3,-150.405300376636,0.8847195382260189,1,0,37843782.19,34112674.11,3731108.07,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-07-01,182,2495664.620757,6249276.49,3946338.7425,-1450674.121743,-3753611.869243,6249276.49,515875.63999999966,1.0825496584805452,0.6324,45.12448975441635,3.812742345529479,42.88666666666667,19.442312073984354,892753.7842857143,982029.1627142858,2946087.4881428573,Healthy,Fair,0,1,98.6112718911111,0,1,1,0,0,0,3,High,Red
PRJ001,G001,S003,งานเคลียร์พื้นที่,8,2024,17281430.67,1542295.77,7073954.74,2991865.54,2749144.2,14357260.25,1728166.2,7709435.26,3258794.73,3200058.8,15896454.98,-1539194.73,13115614.29,12219854.13,895760.16,7.42,0.9031737118787474,0.111344537815126,110.72067165460764,0.067015489421403,3,0,1,1,10426667.89,8423158.67,-3012240.24,-1392.1923403585938,0.689303796363653,1,0,67627634.53999999,62835720.379999995,4791914.16,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-08-01,213,1065308.71055,15896454.98,9571506.833333332,-8506198.122783333,-14831146.269450001,15896454.98,-1539194.7300000004,0.9031737118787474,0.11130000000000001,29.321211356362426,21.441343309215284,100.0,52.86480598552917,1987056.8725,2185762.55975,6557287.67925,Warning,Poor,1,1,96.46745444888889,0,1,1,0,1,0,5,Critical,Red
PRJ001,G001,S003,งานเคลียร์พื้นที่,9,2024,9450475.97,1033389.9,4300109.19,2450908.53,1886310.52,9670718.14,992151.74,3385769.94,2309034.25,1254920.6,7941876.53,1728841.61,6550715.69,5995880.2,554835.49,16.47,1.2176867902024662,0.21968787515006,82.12292422370197,0.2005530143463461,3,0,0,1,6421197.44,6879771.47,-1149099.01,-398.62127640377645,0.8832014656132423,0,0,53406904.75,52838817.06,568087.7,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-09-01,244,1592767.277658,7941876.53,7253038.605,-5660271.327342001,-6349109.252342001,7941876.53,1728841.6100000003,1.2176867902024662,0.2196,40.92260370607399,8.938537888149014,100.0,45.36312273288941,882430.7255555555,970673.7981111112,2912021.3943333337,Warning,Fair,0,1,98.2351385488889,0,1,1,0,0,0,3,High,Red
PRJ001,G001,S003,งานเคลียร์พื้นที่,10,2024,7528599.19,713635.88,3172993.6,1615457.06,1144172.44,6646258.99,468525.2,2804074.34,1098338.61,897818.87,5268757.02,1377501.97,4862460.28,4421643.44,440816.84,64.1,1.2614472378914146,0.7695078031212484,79.27402510084849,0.8085876794883967,4,0,0,0,3086529.64,2587716.63,-1144509.01,-23.67242605436584,0.7111290821752809,1,0,86512665.68,80078817.72,6433847.96,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-10-01,274,4260252.0125899995,5268757.02,5538549.158333334,-1278297.1457433347,-1008505.0074100001,5268757.02,1377501.9700000007,1.2614472378914146,0.7691999999999999,53.22741713674244,10.362987449575755,38.4666666666667,21.60445913641213,526875.7019999999,579563.2722,1738689.8166,Caution,Fair,0,0,98.82916510666668,0,0,1,0,0,0,1,Medium,Yellow
PRJ001,G001,S003,งานเคลียร์พื้นที่,11,2024,12859409.09,1177148.47,5091481.64,2973351.8,2300684.84,11542666.75,1455185.14,6936376.31,2908224.4,2269249.23,13569035.08,-2026368.33,12596009.71,12062910.34,533099.37,65.11,0.8506623117964554,0.7105751391465678,117.55546074307308,0.553866231210672,4,0,1,1,13704826.3,10966996.32,-5060015.06,-80.54901051001856,0.6974574307446713,1,0,81851342.48,78583467.17,3267875.31,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-11-01,305,7515430.320925,13569035.08,10580777.854166664,-3065347.533241664,-6053604.759075,13569035.08,-2026368.33,0.8506623117964554,0.7102909090909092,39.72568753571184,35.11092148614617,53.113333333333316,42.31188622502103,1233548.6436363636,1356903.508,4070710.5239999997,Warning,Poor,1,1,96.98465887111112,0,1,1,0,1,1,6,Critical,Red
PRJ001,G001,S003,งานเคลียร์พื้นที่,12,2024,14267579.22,1815322.55,5588973.18,4006297.94,2836691.48,14247285.15,1813946.16,5445932.65,4881881.26,2962592.67,15104352.73,-857067.59,13453580.3,13034654.07,418926.23,15.81,0.9432569143927824,0.1581632653061224,106.0156554106731,0.1491289181654989,4,1,1,1,19164507.54,16560525.83,-6319309.31,-570.5607552857249,0.7111866903729476,1,0,100992735.77000001,95696852.34,5295883.42,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเคลียร์พื้นที่,2024-12-01,335,2252495.782215,15104352.73,14247285.15,-11994789.367785,-12851856.947785001,15104352.730000002,-857067.5800000019,0.9432569143927825,0.15810000000000002,31.459707431783478,12.03131082134621,100.0,47.21878649280772,1258696.0608333333,1384565.6669166668,4153697.0007500006,Warning,Poor,1,1,96.6434771711111,0,1,1,0,1,0,5,Critical,Red
PRJ001,G002,S001,งานขุดดินหลุมฐาน,1,2024,7922748.86,878631.02,3672878.71,1843816.25,1768695.18,8164021.16,1146709.56,4985526.28,1792322.95,1912771.79,9837330.58,-1673309.43,8974894.2,8363807.92,611086.29,46.65,0.8299020850837362,5.600240096038415,120.49614261411344,0.3871493226915629,1,0,1,1,3249375.02,2543988.22,-1933728.34,-158.29826926926788,0.6942838687791723,1,0,40363962.94,35862914.22,4501048.72,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-01-01,0,3808515.87114,9837330.58,680335.0966666666,3128180.7744733333,-6028814.708860001,9837330.58,-1673309.42,0.8299020850837362,5.598000000000001,64.89706255251208,40.992285228226876,0.0,24.595371136936127,9837330.58,10821063.638,32463190.914,Caution,Good,1,1,97.81392653777779,0,1,0,0,0,1,4,Critical,Red
PRJ001,G002,S001,งานขุดดินหลุมฐาน,2,2024,5376794.66,587395.81,2222741.3,1616259.34,1297318.36,5723714.81,661915.48,2453685.7,1729579.94,1447624.71,6292805.82,-569091.0,5941828.89,5460442.18,481386.71,15.93,0.9095648227073372,0.9561824729891956,109.94268633031352,0.1448936762572788,1,0,1,1,3976275.85,3028885.95,-1771964.05,-590.1612450113844,0.6531360116778618,1,0,42409056.58,41007736.11,1401320.47,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-02-01,31,911787.7692329999,6292805.82,953952.468333333,-42164.69910033315,-5381018.050767001,6292805.82,-569091.0100000007,0.9095648227073372,0.9558000000000001,46.40294468122011,19.88537266062704,1.4733333333333292,12.520556929709556,3146402.91,3461043.2010000004,10383129.603,Healthy,Fair,1,1,98.60159870666666,0,1,0,0,0,0,3,High,Red
PRJ001,G002,S001,งานขุดดินหลุมฐาน,3,2024,9507745.85,1387088.13,4333508.14,2013897.95,1824261.72,9558755.93,1211331.81,4363064.97,1607965.61,1621997.1,8804359.49,754396.44,8095641.6,7968418.31,127223.29,67.25,1.085684420412052,2.691076430572229,92.10779681451706,0.7301227727271049,1,0,0,0,8270885.29,9206381.56,-3262892.94,-36.96326663868708,0.9375243142805092,1,0,24335814.36,22778464.48,1557349.88,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-03-01,60,6428263.362925,8804359.49,2389688.9825,4038574.3804249996,-2376096.1270750007,8804359.49,754396.4399999995,1.085684420412052,2.69,72.57053261236156,3.9461015927414707,0.0,2.367660955644882,2934786.4966666666,3228265.1463333336,9684795.439000001,Healthy,Good,0,0,98.04347566888889,0,1,0,0,0,0,1,Medium,Yellow
PRJ001,G002,S001,งานขุดดินหลุมฐาน,4,2024,5879097.39,824834.66,2567307.02,1670112.72,1290631.98,6352886.39,904183.26,2855489.74,1988899.4,1312366.27,7060938.67,-708052.29,6430005.57,5834285.97,595719.6,50.43,0.8997226412674676,1.5135054021608645,111.14536348571474,0.4537301279911838,2,0,1,1,6914161.2,6973050.69,-2741735.35,-120.39532715787176,0.8717642640440608,1,0,80039439.03,79211861.94,827577.0900000001,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-04-01,91,3203760.606477,7060938.67,2117628.796666666,1086131.809810334,-3857178.063523,7060938.67,-708052.2800000003,0.8997226412674676,1.5129000000000001,57.24967923802403,22.29072697142948,0.0,13.374436182857687,1765234.6675,1941758.1342500001,5825274.40275,Healthy,Fair,1,1,98.43090251777778,0,1,0,0,0,0,3,High,Red
PRJ001,G002,S001,งานขุดดินหลุมฐาน,5,2024,14100273.17,1952935.99,6391433.61,3609655.39,2251557.43,14205582.42,1405258.87,5788111.95,2799445.54,1614952.68,11607769.04,2597813.38,9621139.67,9238663.72,382475.95,40.14,1.2237995407255278,0.9637454981992798,81.71272881890047,0.4912331356472268,2,0,0,1,7144837.92,7822690.6,-1657469.92,-103.5693293943709,0.9134960307119184,1,0,111963228.58,99920126.58,12043101.99,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-05-01,121,5702120.783388,11607769.04,5918992.675000001,-216871.89161200076,-5905648.256611999,11607769.04,2597813.380000001,1.2237995407255278,0.9633599999999999,55.98118622176583,9.143635590549763,3.0533333333333417,6.707514687663195,2321553.8079999997,2553709.1888,7661127.566400001,Healthy,Fair,0,1,97.42049576888888,0,1,0,0,0,0,2,Medium,Yellow
PRJ001,G002,S001,งานขุดดินหลุมฐาน,6,2024,1370651.86,179015.8,725942.47,414442.44,327867.01,1647267.72,191610.28,719086.2,460804.9,301686.86,1673188.24,-25920.52,1670047.92,1626513.0,43534.92,29.92,0.9845083061305762,0.5986394557823129,101.57354628426762,0.2945648851942684,2,0,1,1,4487544.11,3766419.3,-1601651.58,-239.4837776880602,0.6527921170673462,1,0,47073577.94,44308012.589999996,2765565.36,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-06-01,152,492862.50182400004,1673188.24,823633.86,-330771.35817599995,-1180325.7381759998,1673188.24,-25920.52000000002,0.9845083061305762,0.5984,41.50324918391729,3.1470925685352427,40.16,17.952255541121147,278864.70666666667,306751.17733333335,920253.5320000001,Healthy,Fair,1,1,99.62818039111112,0,1,1,0,0,0,4,High,Red
PRJ001,G002,S001,งานขุดดินหลุมฐาน,7,2024,6662848.58,833652.99,2982789.21,1702655.67,1312002.12,6831099.99,551924.48,1787026.78,1168498.88,859839.03,4367289.17,2463810.83,4278866.5,4224139.42,54727.08,62.93,1.564151061240582,1.0792316926770709,63.932443916693416,0.9843202628386984,3,0,0,0,15571308.43,14289770.9,-5177516.77,-1.59295076544323,0.7504451718062848,1,0,37843782.19,34112674.11,3731108.07,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-07-01,182,4298811.223707,4367289.17,3984808.3275000006,314002.8962069992,-68477.94629300013,4367289.17,2463810.8200000003,1.564151061240582,1.0788,68.50053183721747,18.033778041653292,0.0,10.820266824991975,623898.4528571429,686288.2981428573,2058864.8944285717,Healthy,Good,0,0,99.02949129555554,0,0,0,0,0,0,0,Low,Green
PRJ001,G002,S001,งานขุดดินหลุมฐาน,8,2024,10902530.76,1634037.19,5268120.51,3057798.39,2288406.46,12248362.55,1912946.87,5181392.56,3642773.73,2716559.7,13453672.86,-1205310.31,13026295.75,11916163.18,1110132.57,68.07,0.910410315269105,1.0214585834333731,109.84058322146906,0.6197163016036796,3,0,1,1,9950686.54,8108467.26,-5677851.69,-61.364159279372785,0.6562961544158942,1,0,67627634.53999999,62835720.379999995,4791914.16,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-08-01,213,8337460.387785,13453672.86,8165575.033333332,171885.35445166752,-5116212.472215,13453672.86,-1205310.3099999987,0.910410315269105,1.02105,47.73330945807315,19.68116644293812,0.0,11.808699865762872,1681709.1075,1849880.01825,5549640.05475,Healthy,Fair,1,1,97.01029491999999,0,1,0,0,0,0,3,High,Red
PRJ001,G002,S001,งานขุดดินหลุมฐาน,9,2024,1574068.28,206544.62,641049.61,373397.13,293509.11,1514500.46,172571.81,608013.67,369677.55,275021.38,1425284.41,89216.05,1382063.23,1344388.48,37674.75,70.58,1.0625952612503493,0.9414432439642524,94.10920944850687,0.7499797353904964,3,0,0,0,18088592.28,17540171.17,-4043595.4,-33.33693602792133,0.8072149216467385,1,0,53406904.75,52838817.06,568087.7,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-09-01,244,1068934.4246679998,1425284.41,1135875.345,-66940.92033200013,-356349.98533200007,1425284.41,89216.05000000005,1.0625952612503493,0.9410666666666666,50.69919117084382,2.945395275746563,8.840000000000003,5.303237165447939,158364.93444444443,174201.4278888889,522604.2836666667,Healthy,Fair,0,0,99.6832701311111,0,1,0,0,0,0,1,Medium,Yellow
PRJ001,G002,S001,งานขุดดินหลุมฐาน,10,2024,8566304.66,1127888.5,4523320.41,2450233.09,1759713.65,9861155.66,1056192.76,3406999.01,1854957.35,1568558.63,7886707.76,1974447.9,7446510.47,7180900.22,265610.25,69.33,1.2503513455911293,0.8322929171668667,79.97752020071043,0.8668685878983299,4,0,0,0,10133960.23,10017612.99,-5415940.07,-15.357738642305527,0.8921636482483017,1,0,86512665.68,80078817.72,6433847.96,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-10-01,274,6836739.219078001,7886707.76,8217629.716666669,-1380890.497588668,-1049968.5409219991,7886707.76,1974447.9000000004,1.2503513455911293,0.8319599999999999,54.14974036773388,10.011239899644785,28.00666666666669,17.209410606453545,788670.776,867537.8536,2602613.5608,Healthy,Fair,0,0,98.24739827555555,0,0,0,0,0,0,0,Low,Green
PRJ001,G002,S001,งานขุดดินหลุมฐาน,11,2024,11164288.93,1661341.36,4807628.86,2582452.53,2743103.25,11794526.0,2374409.45,6706797.51,3583077.94,3521279.4,16185564.3,-4391038.3,14501629.27,13864264.67,637364.6,93.45,0.7287065054630193,1.019862490450726,137.22945966628924,0.6809762293551916,4,0,1,0,16060465.88,18703157.64,-4570724.49,-46.848003923262986,0.9020219972597706,1,0,81851342.48,78583467.17,3267875.31,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-11-01,305,11021984.547,16185564.3,10811648.833333332,210335.71366666816,-5163579.7530000005,16185564.3,-4391038.300000001,0.7287065054630193,1.0194545454545456,42.25028607298149,74.45891933257849,0.0,44.67535159954709,1471414.9363636365,1618556.4300000004,4855669.290000001,Warning,Fair,1,0,96.40320793333333,0,1,0,0,0,1,3,Critical,Red
PRJ001,G002,S001,งานขุดดินหลุมฐาน,12,2024,11919755.14,1390625.26,6129891.49,3119188.67,3250875.14,13890580.56,1957453.78,8190446.46,3403645.89,3542970.56,17094516.7,-3203936.14,16117193.4,15063714.83,1053478.57,44.24,0.8125752136648591,0.4425770308123249,123.06553081896529,0.3594832745253336,4,1,1,1,3851879.41,3475000.7,-1281288.94,-178.1770588132126,0.8048525745513928,1,0,100992735.77000001,95696852.34,5295883.42,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานขุดดินหลุมฐาน,2024-12-01,335,6145192.839744001,17094516.7,13890580.56,-7745387.720256,-10949323.860255998,17094516.7,-3203936.1399999987,0.8125752136648591,0.4424,33.22525640994577,46.13106163793057,100.0,67.67863698275835,1424543.0583333333,1566997.3641666668,4700992.0925,Warning,Poor,1,1,96.20121851111111,0,1,1,0,1,1,6,Critical,Red
PRJ001,G002,S002,งานเทคอนกรีตฐาน,1,2024,5827011.55,586973.84,2559980.35,1204248.82,1093367.53,5444570.55,427365.17,2422063.54,930855.29,773997.04,4554281.04,890289.51,4467917.47,4121953.95,345963.52,23.28,1.1954840955533126,2.794717887154862,83.64812244007014,0.2783086974448112,1,0,0,1,18901175.65,19413281.61,-850379.03,-259.3132407219507,0.9207662154073468,0,0,40363962.94,35862914.22,4501048.72,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเทคอนกรีตฐาน,2024-01-01,0,1267496.02404,4554281.04,453714.2124999999,813781.8115400001,-3286785.01596,4554281.04,890289.5099999998,1.1954840955533126,2.7936000000000005,75.86452286659939,8.17593877996493,0.0,4.905563267978958,4554281.04,5009709.144,15029127.432,Healthy,Good,0,1,98.98793754666666,0,1,0,0,0,0,2,Medium,Yellow
PRJ001,G002,S002,งานเทคอนกรีตฐาน,2,2024,2588064.93,364267.55,1099373.31,742854.02,403545.47,2610040.35,439684.38,1090412.9,898468.25,478663.12,2907228.65,-297188.3,2603393.33,2394980.23,208413.1,96.39,0.8977760830748556,5.785714285714286,111.3863488738785,0.8653663664758533,1,0,1,0,16271370.13,16689652.55,-1903924.95,-15.55799239950049,0.8869679034214188,0,0,42409056.58,41007736.11,1401320.47,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเทคอนกรีตฐาน,2024-02-01,31,2515817.893365,2907228.65,435006.7249999999,2080811.168365,-391410.756635,2907228.65,-297188.2999999998,0.8977760830748556,5.783400000000001,66.93328249224567,22.772697747757007,0.0,13.663618648654204,1453614.325,1598975.7575,4796927.2725,Healthy,Good,1,0,99.35394918888889,0,0,0,0,0,0,1,High,Red
PRJ001,G002,S002,งานเทคอนกรีตฐาน,3,2024,5839966.62,657727.31,3046404.11,1694367.73,1106594.06,6505093.21,857290.93,2838107.6,2263580.62,1223518.96,7182498.11,-677404.9,6949217.6,6903298.98,45918.62,3.63,0.9056867277059402,0.1452581032412965,110.4134541678612,0.0328764282157256,1,0,1,1,6863848.61,5519113.06,-1973331.59,-2941.692952282677,0.7025722279151492,1,0,24335814.36,22778464.48,1557349.88,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเทคอนกรีตฐาน,2024-03-01,60,236134.883523,7182498.11,1626273.3025,-1390138.418977,-6946363.226477,7182498.11,-677404.9000000004,0.9056867277059402,0.1452,30.074601831178207,20.826908335722408,42.74,29.592145001433444,2394166.0366666666,2633582.6403333335,7900747.921,Caution,Poor,1,1,98.40388930888888,0,1,1,0,1,0,5,Critical,Red
PRJ001,G002,S002,งานเทคอนกรีตฐาน,4,2024,8542827.7,837407.97,3637956.33,2200307.65,1370814.56,8046486.51,556220.35,2736409.45,1862119.66,925036.92,6079786.38,1966700.13,5416298.17,5222022.28,194275.89,52.43,1.3234817816082545,1.5735294117647058,75.5582746885137,0.6939014980972078,2,0,0,0,4121602.92,4612740.4,-1745736.49,-44.112673447479885,0.8874373832207979,1,0,80039439.03,79211861.94,827577.0900000001,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเทคอนกรีตฐาน,2024-04-01,91,4218772.877193,6079786.38,2682162.1699999995,1536610.7071930007,-1861013.5028069997,6079786.38,1966700.13,1.3234817816082545,1.5729000000000002,71.16245344824765,12.220862655743147,0.0,7.332517593445888,1519946.595,1671941.2545,5015823.7635,Healthy,Good,0,0,98.64893636000001,0,1,0,0,0,0,1,Medium,Yellow
PRJ001,G002,S002,งานเทคอนกรีตฐาน,5,2024,3708089.44,401238.6,1363293.05,686927.31,540560.18,2992019.13,353350.02,1162783.38,733406.64,588555.77,2838095.82,153923.31,2592760.15,2529829.39,62930.76,17.55,1.0542347122022118,0.4213685474189676,94.85553723715662,0.1850181919914881,2,0,0,1,4484877.94,3905860.19,-2350725.79,-440.48739166471006,0.7023574001659452,1,0,111963228.58,99920126.58,12043101.99,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเทคอนกรีตฐาน,2024-05-01,121,525099.357315,2838095.82,1246674.6375000002,-721575.2801850002,-2312996.4626849997,2838095.82,153923.31000000006,1.0542347122022118,0.42119999999999996,40.05104136606635,2.5722313814216875,48.23333333333334,20.83667216218635,567619.164,624381.0804000001,1873143.2412000003,Caution,Fair,0,1,99.36931204,0,1,1,0,0,0,3,High,Red
PRJ001,G002,S002,งานเทคอนกรีตฐาน,6,2024,13576747.55,1656056.29,5290120.88,2444830.32,2541508.83,11932516.33,1149803.34,3986922.7,1782644.18,1863637.66,8783007.87,3149508.45,7440123.3,7256915.22,183208.09,95.4,1.3585911007500897,1.9087635054021608,73.60566394464762,1.2960959101155858,2,0,0,0,5814623.34,6230397.14,-2643103.07,22.84521599093542,0.8320368572661492,1,0,47073577.94,44308012.589999996,2765565.36,โครงการก่อสร้างอาคารสำนักงาน 15 ชั้น,450000000,2024-01-01,2025-12-31,งานเทคอนกรีตฐาน,2024-06-01,152,11383620.578820001,8783007.87,5966258.165,5417362.413820001,2600612.708820002,8783007.87,3149508.460000001,1.3585911007500897,1.9080000000000001,78.9177330225027,13.197168027676192,0.0,7.918300816605715,1463834.6449999998,1610218.1094999998,4830654.328499999,Healthy,Good,0,0,98.04822047333333,0,0,0,0,0,0,0,Low,Green
