project_id,g_code,s_code,description,month,year,boq,bg_overhead,bg_material,bg_labour,bg_subc,total_budget,ac_overhead,ac_material,ac_labour,ac_subc,total_actual,bg_balance,pg_submit,pg_certificate,pg_submit_bal,progress_percentage,cpi,spi,budget_utilization_pct,progress_cost_ratio,quarter,is_year_end,risk_overrun,risk_progress_lag
PRJ002,G007,,งานระบบความปลอดภัย,9,2024,7429651.48,1023083.72,4113267.11,2450107.89,1745187.55,9331646.27,1112805.88,6043387.53,2807108.07,2092802.48,12056103.95,-2724457.69,10086987.9,10003532.62,83455.28,33.03,0.7740183983732157,0.4405762304921969,129.19589535620065,0.2556582769826731,3,0,1,1
PRJ002,G007,,งานระบบความปลอดภัย,10,2024,6328082.74,654616.64,2885957.85,1516346.84,1264723.57,6321644.9,581619.1,2412676.48,1035478.75,853720.27,4883494.6,1438150.3,4705298.71,4609667.17,95631.54,32.59,1.2944920426450355,0.3912364945978392,77.2503782994834,0.42187495669801717,4,0,0,1
PRJ002,G007,,งานระบบความปลอดภัย,11,2024,9854273.12,1369298.25,5306769.44,3081697.95,2068206.73,11825972.37,1000680.19,4459006.16,2155130.18,1545896.38,9160712.91,2665259.46,8600186.95,8110964.02,489222.93,98.02,1.2909445461488651,1.0697369857033723,77.46266119510645,1.2653838441351175,4,0,0,0
PRJ002,G007,,งานระบบความปลอดภัย,12,2024,11724861.07,1337940.73,4454834.77,2800062.69,1659349.1,10252187.29,1733790.4,5576506.73,3653839.72,2057337.0,13021473.85,-2769286.55,11862791.08,11651660.74,211130.33,17.62,0.7873292538232912,0.1762705082032813,127.01166572231047,0.13872741452366394,4,1,1,1
PRJ002,G001,S001,งานสำรวจและวางแนว,1,2024,6463871.42,823263.18,3758865.66,2163889.3,1467070.25,8213088.39,873007.79,3132454.15,2429953.45,1688526.68,8123942.07,89146.33,7966753.54,7676869.53,289884.01,0.02,1.0109732835650316,0.0024009603841536613,98.91458224035989,0.00020219465671300632,1,0,0,1
PRJ002,G001,S001,งานสำรวจและวางแนว,2,2024,3684407.52,424565.96,1485564.79,905417.45,674037.0,3489585.2,402363.44,1125223.34,833294.31,594862.14,2955743.24,533841.97,2907565.58,2889153.85,18411.73,71.78,1.1806117502953335,4.308523409363746,84.70185052366682,0.8474431143619905,1,0,0,0
PRJ002,G001,S001,งานสำรวจและวางแนว,3,2024,8104641.97,875002.2,3124654.37,1701013.26,1590711.94,7291381.77,874518.08,4392841.86,2446478.58,1542372.05,9256210.56,-1964828.79,8441720.05,8423736.0,17984.05,10.97,0.7877285983001665,0.43897559023609445,126.94727627737426,0.08641382723352826,1,0,1,1
PRJ002,G001,S001,งานสำรวจและวางแนว,4,2024,6573508.01,640920.2,2696576.13,1373037.46,1042638.74,5753172.54,567619.07,2552180.06,1359441.56,959570.89,5438811.58,314360.95,4555795.33,4275429.43,280365.9,92.45,1.0577995680446057,2.7746098439375753,94.53586768318964,0.977935700657238,2,0,0,0
PRJ002,G001,S001,งานสำรวจและวางแนว,5,2024,6893698.42,1198989.91,3736076.22,1707432.63,1257404.66,7899903.41,925900.88,2636365.62,1180641.88,1066950.2,5809858.57,2090044.85,4746263.38,4576462.44,169800.94,41.59,1.3597410874667815,0.9985594237695079,73.54341272889057,0.5655163182774344,2,0,0,1
PRJ002,G001,S001,งานสำรวจและวางแนว,6,2024,10012826.62,1165876.48,4265158.32,2269343.67,1690725.26,9391103.72,1255269.89,3883256.26,1928409.86,1565194.76,8632130.77,758972.95,6918531.95,6571330.24,347201.71,73.09,1.0879241719365196,1.4623849539815925,91.91817093465133,0.7951637772684021,2,0,0,0
PRJ002,G001,S001,งานสำรวจและวางแนว,7,2024,12956511.52,1560723.12,5886175.13,3064648.17,3208707.13,13720253.56,1757676.71,5178824.34,3166397.14,3594407.87,13697306.06,22947.5,11347087.98,11042183.99,304903.99,98.36,1.0016753294333558,1.6868461670382437,99.83274726010238,0.9852478540306487,3,0,0,0
PRJ002,G001,S001,งานสำรวจและวางแนว,8,2024,15108914.16,1675254.41,5543413.38,3928169.34,2159124.14,13305961.27,1806841.38,6455810.99,3211252.02,2236986.72,13710891.1,-404929.83,13157240.49,12252679.84,904560.65,5.28,0.970466556327619,0.07923169267707084,103.0432211681915,0.05124063417409828,3,0,1,1
PRJ002,G001,S001,งานสำรวจและวางแนว,9,2024,6858530.46,680021.61,3012596.88,1965582.42,1402777.87,7060978.78,575313.14,3225568.1,1621724.48,1093264.07,6515869.79,545108.99,6118468.41,5872283.58,246184.82,30.41,1.0836586683847775,0.40562891823396025,92.27997977356901,0.32954060105581084,3,0,0,1
PRJ002,G001,S001,งานสำรวจและวางแนว,10,2024,14531575.29,1460563.55,6338681.4,3073688.53,2198719.23,13071652.71,2123849.85,8611582.09,3638804.65,2370416.35,16744652.95,-3673000.24,15088928.64,14864775.45,224153.19,27.78,0.7806463800135076,0.3334933973589436,128.09897356889005,0.21686356436775242,4,0,1,1
PRJ002,G001,S001,งานสำรวจและวางแนว,11,2024,3372946.7,366723.02,1372285.44,883735.6,678194.43,3300938.5,500645.76,1818836.85,1043838.95,735357.88,4098679.44,-797740.94,3920409.6,3620967.1,299442.5,18.08,0.8053663498992739,0.19731528975226453,124.16709490346459,0.1456102360617887,4,0,1,1
PRJ002,G001,S001,งานสำรวจและวางแนว,12,2024,11274180.03,1153631.94,4022365.94,2112490.07,2396974.17,9685462.12,912760.28,3817043.74,1855179.71,1700462.73,8285446.45,1400015.67,7357783.03,7091118.33,266664.7,21.09,1.1689728704963145,0.21098439375750297,85.5451846008562,0.24653637838767273,4,1,0,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,1,2024,15141893.43,1368235.82,5680402.52,3755765.87,2068043.8,12872448.01,1325966.92,5504994.12,4333546.79,2365312.94,13529820.78,-657372.76,11456135.76,11093560.47,362575.29,39.01,0.9514130467292118,4.6830732292917165,105.10682015953235,0.37114622952906545,1,0,1,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,2,2024,4638773.25,775853.01,2168860.5,1582491.04,1053555.43,5580759.97,1017595.08,2576781.3,1430320.3,1361272.65,6385969.34,-805209.37,5922889.69,5896937.75,25951.94,43.18,0.8739096091557496,2.5918367346938775,114.42831037938367,0.3773541692334527,1,0,1,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,3,2024,13651335.19,1393958.03,5094838.85,2505311.01,2572253.56,11566361.45,1445279.54,5236585.4,2561171.05,2489592.19,11732628.18,-166266.73,9843500.66,9191276.81,652223.85,69.03,0.9858286883851457,2.7623049219687874,101.4375024567471,0.6805175435922662,1,0,1,0
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,4,2024,3718349.92,403975.38,1610806.15,831006.49,768035.32,3613823.34,440528.34,1538102.1,919612.24,702301.2,3600543.89,13279.45,2904948.88,2794385.72,110563.16,5.69,1.003688178898994,0.1707683073229292,99.63253737798927,0.057109857379352764,2,0,0,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,5,2024,11655050.17,1554964.51,5429691.84,2893446.93,2421814.79,12299918.07,1371561.48,3571128.19,2373436.85,2168668.13,9484794.64,2815123.43,8661644.99,8633204.92,28440.07,89.6,1.2968038357022351,2.1512605042016806,77.11266519029749,1.1619362367892025,2,0,0,0
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,6,2024,11070833.01,1453738.98,5905352.53,2630164.62,2475234.18,12464490.32,2088889.07,8249094.51,3640406.81,3557660.32,17536050.71,-5071560.39,14931374.08,14603975.78,327398.3,27.73,0.710792328679346,0.5548219287715086,140.6880687440736,0.19710271274278268,2,0,1,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,7,2024,1950736.54,238710.59,830966.52,604919.68,361171.48,2035768.27,229437.08,938715.38,609089.1,303495.23,2080736.79,-44968.52,1869357.78,1709316.94,160040.84,76.87,0.9783881747003665,1.318298748070657,102.20892135233053,0.7520869898921718,3,0,1,0
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,8,2024,4876528.73,491168.69,2071516.84,1053577.1,715846.38,4332109.02,397751.02,1708087.49,631481.63,530846.58,3268166.71,1063942.31,3041267.92,2737405.0,303862.92,3.78,1.3255471352622643,0.05672268907563025,75.44054627692634,0.050105681712913595,3,0,0,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,9,2024,6845754.17,1019437.03,3703590.0,1944170.33,1521862.26,8189059.62,1283710.15,4561410.95,2795504.15,2139711.58,10780336.82,-2591277.2,10317605.32,9843128.28,474477.04,0.33,0.7596292914343283,0.004401760704281713,131.64315953533136,0.0025067766617332832,3,0,1,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,10,2024,14161893.87,1559219.8,5738232.69,3687553.25,2335523.61,13320529.36,1660584.89,6701010.02,4840482.76,2166209.13,15368286.81,-2047757.45,13937887.5,13883425.93,54461.57,8.05,0.8667543444941732,0.09663865546218489,115.37294348187976,0.06977372473178096,4,0,1,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,11,2024,9619039.47,997445.08,3661534.95,2225323.13,2149566.02,9033869.18,1005653.83,3838178.39,2056150.22,2534902.19,9434884.64,-401015.46,8465928.67,8368751.79,97176.88,43.8,0.9574965168837506,0.4780093855724108,104.43902221749907,0.4193834743950827,4,0,1,1
PRJ002,G001,S002,งานรื้อถอนสิ่งปลูกสร้างเดิม,12,2024,3576859.86,458212.29,1972230.74,1083510.48,831237.82,4345191.33,343550.73,1343194.56,810262.03,695279.68,3192287.0,1152904.33,2840693.16,2839509.62,1183.54,3.7,1.3611530949441577,0.03701480592236894,73.46712164225919,0.050362664512933836,4,1,0,1
PRJ002,G001,S003,งานเคลียร์พื้นที่,1,2024,1814478.27,263997.62,854861.04,429162.22,417941.01,1965961.89,314777.46,995063.32,441478.83,464595.73,2215915.35,-249953.46,1875987.58,1701902.21,174085.37,73.55,0.8872008084604855,8.82953181272509,112.71405418748988,0.6525361946226871,1,0,1,1
PRJ002,G001,S003,งานเคลียร์พื้นที่,2,2024,9768533.05,1137044.23,4525704.76,1882606.46,2025697.6,9571053.05,768965.09,2888356.77,1352353.69,1761868.89,6771544.44,2799508.61,6035050.4,5534557.27,500493.13,59.1,1.4134224673271139,3.547418967587035,70.75025500981839,0.8353326781903243,1,0,0,0
PRJ002,G001,S003,งานเคลียร์พื้นที่,3,2024,16589727.75,1556079.59,6763995.14,3850312.43,2300962.17,14471349.33,1195271.6,6303850.5,3464418.78,1816336.73,12779877.61,1691471.72,10532670.16,10199930.88,332739.29,54.59,1.1323542972490173,2.184473789515806,88.31158255233687,0.6181522108682386,1,0,0,1
PRJ002,G001,S003,งานเคลียร์พื้นที่,4,2024,7256013.91,893147.61,3046905.72,1658377.08,1173874.75,6772305.16,590903.8,2273697.85,1381591.54,926127.49,5172320.69,1599984.47,4591635.84,4557508.75,34127.09,4.07,1.3093358988922243,0.12214885954381753,76.37459576614827,0.05328997108491352,2,0,0,1
PRJ002,G001,S003,งานเคลียร์พื้นที่,5,2024,2988861.99,352343.2,1171569.93,577669.93,637069.44,2738652.5,211726.39,1026304.21,468101.19,494680.59,2200812.39,537840.11,1885537.89,1827746.82,57791.07,79.22,1.2443825345785153,1.9020408163265305,80.36114074348608,0.9857998438930998,2,0,0,0
PRJ002,G001,S003,งานเคลียร์พื้นที่,6,2024,9677589.4,991245.88,4169423.47,2267287.23,1718182.71,9146139.29,1307147.11,4291533.58,2496756.47,2169715.98,10265153.14,-1119013.85,10163113.54,9784224.19,378889.35,78.26,0.8909890739340688,1.5658263305322129,112.23482186875815,0.6972880492608023,2,0,1,0
PRJ002,G001,S003,งานเคลียร์พื้นที่,7,2024,6613941.63,874227.21,2865590.67,2041646.35,1693138.12,7474602.34,1072499.93,3667837.63,2193920.68,1787983.75,8722241.99,-1247639.64,8070628.14,7431522.12,639106.02,5.31,0.8569588356490898,0.09106499742754244,116.69171941526993,0.045504514172966665,3,0,1,1
PRJ002,G001,S003,งานเคลียร์พื้นที่,8,2024,3233377.92,388076.93,1436136.95,715214.43,484531.51,3023959.83,349531.31,1674456.98,720460.29,520041.18,3264489.76,-240529.93,2829852.08,2774713.46,55138.63,75.84,0.9263192879489995,1.1380552220888356,107.95413773733891,0.7025205479805213,3,0,1,0
PRJ002,G001,S003,งานเคลียร์พื้นที่,9,2024,1453520.29,177203.56,783486.93,372639.66,264030.73,1597360.88,148098.06,706795.6,367673.58,274890.9,1497458.13,99902.75,1323473.35,1290000.95,33472.39,89.84,1.0667148870466248,1.1983460050686943,93.74576207225007,0.9583366545226878,3,0,0,0
PRJ002,G001,S003,งานเคลียร์พื้นที่,10,2024,5402127.86,565229.2,1991585.4,1330496.18,1151722.09,5039032.87,464578.25,1821468.41,1223455.5,1232170.1,4741672.25,297360.62,3930790.6,3902444.54,28346.06,45.5,1.0627121834496258,0.546218487394958,94.09885532260876,0.4835340434695798,4,0,0,1
PRJ002,G001,S003,งานเคลียร์พื้นที่,11,2024,7118864.06,921446.61,3144913.25,1768547.34,1326974.3,7161881.5,675237.55,2913122.63,1454484.47,1010219.42,6053064.07,1108817.43,5406033.04,5091522.92,314510.12,76.03,1.1831828338800319,0.8297500818509222,84.51779144907661,0.8995739085989883,4,0,0,0
PRJ002,G001,S003,งานเคลียร์พื้นที่,12,2024,5413206.02,610361.27,2245593.46,1236833.85,989996.28,5082784.86,581536.1,2056606.75,827823.6,907304.81,4373271.26,709513.6,3926509.59,3924807.19,1702.4,59.16,1.1622386442134396,0.5918367346938774,86.04084926781653,0.6875803819166708,4,1,0,0
PRJ002,G002,S001,งานขุดดินหลุมฐาน,1,2024,7989745.65,1196276.44,4150727.0,1968939.19,1601418.96,8917361.6,1449746.06,4508267.09,1773173.9,1727236.3,9458423.35,-541061.75,7576343.86,7561330.61,15013.25,4.01,0.94279577790309,0.4813925570228091,106.06750936285907,0.03780611069391391,1,0,1,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,2,2024,9727064.49,1113905.47,3937206.84,2130044.67,2054779.25,9235936.24,1045086.85,4393464.5,1984247.27,2529778.66,9952577.28,-716641.04,9341807.2,8787481.25,554325.95,21.8,0.9279944259824929,1.3085234093637454,107.75926794401516,0.20230278486418346,1,0,1,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,3,2024,6440196.31,928401.52,2868848.65,1739083.93,1265740.75,6802074.86,1190782.33,3537184.95,1580032.1,1394486.28,7702485.66,-900410.81,7350998.15,7258521.88,92476.26,40.54,0.8831012688960982,1.6222488995598239,113.2372962446344,0.35800925441047815,1,0,1,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,4,2024,16369717.51,1871816.89,6703827.18,2852269.42,3031756.41,14459669.9,1875481.11,6317964.23,2439213.93,3107840.55,13740499.81,719170.09,12910724.73,12410435.74,500288.98,57.52,1.0523394417921104,1.7262905162064828,95.0263726974846,0.605305646918822,2,0,0,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,5,2024,4990347.53,465649.96,2184345.09,1224345.97,695831.09,4570172.11,631291.42,3197554.75,1310051.53,834346.28,5973243.98,-1403071.87,5518242.21,5168149.0,350093.21,17.53,0.7651072223572558,0.4208883553421369,130.70063525463158,0.13412329607922696,2,0,1,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,6,2024,11225169.42,1328386.66,4952559.77,2218584.91,1903730.0,10403261.33,1441051.55,5551771.5,2500546.73,2238335.47,11731705.26,-1328443.93,11034475.04,10762114.95,272360.09,76.09,0.8867646347603519,1.522408963585434,112.76949494836923,0.6747392105891519,2,0,1,0
PRJ002,G002,S001,งานขุดดินหลุมฐาน,7,2024,6000816.97,722889.23,2984341.9,1452019.45,996880.79,6156131.37,652146.08,2736097.92,1118395.35,980204.95,5486844.29,669287.08,5133829.83,4894005.77,239824.05,29.23,1.121980330518911,0.5012862287772252,89.1281221960018,0.32795485061067775,3,0,0,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,8,2024,10815637.54,1526168.35,5358643.74,3400327.08,2721018.41,13006157.59,1431368.84,3637463.18,2643623.63,1928005.33,9640460.98,3365696.61,9559975.67,8677539.55,882436.13,16.48,1.3491219576514482,0.24729891956782712,74.12228333610403,0.2223352986209587,3,0,0,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,9,2024,3106456.02,359403.94,1403734.77,725821.92,612540.67,3101501.31,373931.81,1249911.9,542173.39,503625.71,2669642.81,431858.5,2372703.81,2288397.95,84305.86,29.15,1.16176639750544,0.3888221955448846,86.07582403374835,0.3386549048728358,3,0,0,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,10,2024,1663017.55,288060.87,994121.78,518063.45,377477.87,2177723.97,320458.83,1160508.3,539521.89,421528.69,2442017.71,-264293.74,2212549.23,2112645.71,99903.52,45.8,0.8917723901355328,0.5498199279711885,112.13623689874707,0.408431754682074,4,0,1,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,11,2024,8968622.43,1466765.26,4387375.47,2376827.92,2086809.23,10317777.88,2083993.23,4607713.49,2869043.55,2629016.32,12189766.59,-1871988.71,10157398.68,10080336.16,77062.52,71.18,0.8464294868832267,0.7768198188366257,118.14333213771413,0.6024885087634808,4,0,1,1
PRJ002,G002,S001,งานขุดดินหลุมฐาน,12,2024,5050358.38,629292.63,2723945.04,1680562.17,1327491.07,6361290.91,424561.05,2598967.32,1378908.13,1032673.85,5435110.34,926180.57,4749930.05,4372384.41,377545.64,70.71,1.1704069489047393,0.7073829531812724,85.44036763758065,0.8275947535705411,4,1,0,0
PRJ002,G002,S002,งานเทคอนกรีตฐาน,1,2024,11275296.54,1425777.49,5320145.6,3090034.97,2022738.03,11858696.09,1467247.67,4507791.69,2721487.73,1529145.94,10225673.02,1633023.07,9117293.38,8497516.12,619777.26,0.43,1.1596983461925716,0.05162064825930372,86.22932017477817,0.004986702888628058,1,0,0,1
PRJ002,G002,S002,งานเทคอนกรีตฐาน,2,2024,13637042.72,1678696.43,6222608.07,3073725.17,3208187.22,14183216.88,2370442.53,9552160.57,4202789.15,4604896.02,20730288.27,-6547071.39,19604815.16,19452470.26,152344.9,33.87,0.6841784684936271,2.0330132052821126,146.16069432902867,0.23173124727879146,1,0,1,1
PRJ002,G002,S002,งานเทคอนกรีตฐาน,3,2024,3151595.29,418254.9,1193951.66,735784.36,521512.92,2869503.84,447232.02,1099202.7,579497.47,403388.44,2529320.63,340183.21,2347873.57,2250068.54,97805.03,22.21,1.1344958823982707,0.8887555022008803,88.14487699030227,0.25197153548065593,1,0,0,1
PRJ002,G002,S002,งานเทคอนกรีตฐาน,4,2024,12637684.81,1402609.17,6294650.78,3391781.89,3011889.83,14100931.67,1060335.87,4157394.31,2366027.83,2361476.69,9945234.7,4155696.96,9832658.95,9742637.96,90020.99,36.11,1.4178581094722682,1.083733493397359,70.52891917176419,0.5119885633304362,2,0,0,1
PRJ002,G002,S002,งานเทคอนกรีตฐาน,5,2024,3782924.71,422666.77,1527297.05,700668.98,642423.36,3293056.16,365855.44,1384423.39,549481.58,656628.01,2956388.42,336667.74,2803559.5,2639722.23,163837.28,44.25,1.1138780471884002,1.0624249699879953,89.77643490902383,0.49289103588086713,2,0,0,1
PRJ002,G002,S002,งานเทคอนกรีตฐาน,6,2024,4206202.91,556637.42,1658027.98,1085565.59,614500.95,3914731.94,488771.44,1540817.76,1130749.13,741707.68,3902046.01,12685.94,3891618.45,3528186.35,363432.11,96.01,1.0032510969802737,1.920968387354942,99.67594383997593,0.9632213782107608,2,0,0,0
PRJ002,G002,S002,งานเทคอนกรีตฐาน,7,2024,13005441.92,1373077.92,6348432.38,3111161.48,2292172.82,13124844.61,1378324.54,7233715.78,2674693.89,2537812.62,13824546.84,-699702.23,11859976.89,11255812.61,604164.28,82.28,0.9493869681156217,1.411078717201166,105.33112772601427,0.7811555973655336,3,0,1,0
PRJ002,G002,S002,งานเทคอนกรีตฐาน,8,2024,6878517.83,698846.35,2765933.45,1494477.69,926272.76,5885530.25,443682.32,2294129.46,1188486.87,642614.15,4568912.8,1316617.45,4252573.13,4206937.29,45635.84,41.72,1.2881686536017936,0.6260504201680672,77.62958656104095,0.5374239622826682,3,0,0,1
PRJ002,G002,S002,งานเทคอนกรีตฐาน,9,2024,10758025.34,1223542.2,3727310.86,2558051.79,1844066.93,9352971.78,1631105.95,4515505.63,3254776.69,2304311.98,11705700.26,-2352728.48,9968367.24,9655273.62,313093.62,97.43,0.7990100183891091,1.2995865012671737,125.1548762825413,0.7784754609165091,3,0,1,0
PRJ002,G002,S002,งานเทคอนกรีตฐาน,10,2024,12487292.42,1850283.47,6738664.77,4190663.07,2449120.06,15228731.36,1262050.27,5703252.68,2631430.41,1557896.86,11154630.21,4074101.15,9532011.56,8978691.64,553319.92,91.21,1.3652385667027862,1.0949579831932772,73.24727153109359,1.2452340966896112,4,0,0,0
PRJ002,G002,S002,งานเทคอนกรีตฐาน,11,2024,5713804.4,798922.8,3234470.67,1448051.83,1180999.69,6662444.99,951378.75,3620529.52,1351675.81,1181483.81,7105067.89,-442622.9,6133393.63,6038322.9,95070.74,79.99,0.9377032131356595,0.872967368765688,106.64355053834373,0.7500688001872139,4,0,1,0
PRJ002,G002,S002,งานเทคอนกรีตฐาน,12,2024,5966330.87,746597.55,2274958.99,1433041.76,1290444.56,5745042.85,532236.44,1528293.55,1008092.69,854960.77,3923583.45,1821459.41,3853577.28,3507687.07,345890.22,15.46,1.4642336331600132,0.15466186474589835,68.29511201992166,0.2263705196865381,4,1,0,1
PRJ002,G003,S001,งานเหล็กเสริม,1,2024,5334308.54,658201.24,2146975.26,1266737.19,1155043.82,5226957.51,862450.41,2802548.29,1714915.51,1348762.46,6728676.67,-1501719.16,6615676.83,6031225.22,584451.62,13.12,0.7768180529916887,1.5750300120048017,128.73027295758524,0.10191852855250955,1,0,1,1
PRJ002,G003,S001,งานเหล็กเสริม,2,2024,1280995.49,149278.76,563459.32,363842.24,308651.56,1385231.88,174686.36,558785.68,417496.66,265146.87,1416115.57,-30883.69,1363598.67,1257559.49,106039.18,85.68,0.9781912644318993,5.142857142857143,102.22949604653917,0.8381142753652514,1,0,1,0
PRJ002,G003,S001,งานเหล็กเสริม,3,2024,3643264.07,390923.7,1426459.58,1010117.08,652199.6,3479699.96,382320.56,1333684.22,1162162.17,734359.24,3612526.2,-132826.24,3031885.58,2738639.4,293246.18,65.98,0.9632317573226181,2.6402561024409765,103.81717508770498,0.6355403134814634,1,0,1,1
PRJ002,G003,S001,งานเหล็กเสริม,4,2024,9021100.65,1160305.28,4657832.91,2262921.88,2373906.84,10454966.9,1488589.41,6271464.83,2301149.39,3175595.85,13236799.49,-2781832.58,11078623.58,10360212.14,718411.44,9.08,0.7898409965262683,0.2725090036014406,126.60776085288228,0.07171756248458516,2,0,1,1
PRJ002,G003,S001,งานเหล็กเสริม,5,2024,15908468.0,1993254.12,5877894.57,2920884.47,2704682.67,13496715.83,2032520.54,6871724.37,2788815.16,3171705.07,14864765.14,-1368049.31,11933386.81,10999000.33,934386.48,19.15,0.907966974444912,0.45978391356542614,110.13616443608565,0.17387567560620062,2,0,1,1
PRJ002,G003,S001,งานเหล็กเสริม,6,2024,4976638.0,788857.02,2293988.74,1561290.51,1388787.3,6032923.57,1126689.76,2843676.47,2110137.14,1520112.74,7600616.11,-1567692.54,7104334.94,6470148.37,634186.57,83.47,0.7937413865781994,1.670068027210884,125.98561910838197,0.6625359353768231,2,0,1,1
PRJ002,G003,S001,งานเหล็กเสริม,7,2024,7145139.68,926361.07,3247892.64,2034850.31,1336921.91,7546025.93,914569.06,3176119.62,1882596.04,1198660.41,7171945.13,374080.8,6773380.88,6151752.46,621628.42,49.37,1.0521589043445456,0.846681529754759,95.04267804709227,0.5194508510749022,3,0,0,1
PRJ002,G003,S001,งานเหล็กเสริม,8,2024,6810236.28,969367.35,3214840.47,2218906.66,1449326.99,7852441.47,916900.86,3790599.64,2005528.75,1238629.66,7951658.91,-99217.44,7698888.83,7295218.23,403670.61,67.91,0.9875224225381166,1.0190576230492197,101.26352345801057,0.670626477145635,3,0,1,0
PRJ002,G003,S001,งานเหล็กเสริม,9,2024,3226986.02,535916.02,1872626.79,960491.12,810705.13,4179739.06,502403.42,1983822.48,1145086.65,1067837.75,4699150.31,-519411.25,4456140.48,4408204.72,47935.76,16.87,0.8894669853622964,0.2250233426704015,112.42688221785787,0.1500530804306194,3,0,1,1
PRJ002,G003,S001,งานเหล็กเสริม,10,2024,8452018.24,830452.89,3263360.02,2123979.93,1152492.34,7370285.19,1088906.31,3577622.95,2773041.03,1431718.55,8871288.85,-1501003.66,7581355.17,7421762.14,159593.04,64.38,0.8308020756194857,0.7728691476590636,120.3656116595944,0.5348703762838248,4,0,1,1
PRJ002,G003,S001,งานเหล็กเสริม,11,2024,7270762.67,1028648.92,3818951.41,2304825.45,1551773.51,8704199.3,796295.26,2555927.26,1809433.31,1091725.1,6253380.92,2450818.38,6181345.73,5581584.29,599761.44,73.78,1.3919189333503772,0.8051948051948052,71.84326443444373,1.0269577890259083,4,0,0,0
PRJ002,G003,S001,งานเหล็กเสริม,12,2024,12351735.47,1999251.53,7423468.89,3557349.91,3253624.24,16233694.57,1659905.76,4927834.43,2339111.61,2834934.62,11761786.42,4471908.15,11215032.98,10982580.58,232452.4,20.19,1.380206542638444,0.20198079231692675,72.4529241897644,0.2786637009587018,4,1,0,1
PRJ002,G003,S002,งานคอนกรีตเสา,1,2024,12097905.58,1516412.89,5500020.86,3401743.07,2470689.03,12888865.85,1191342.27,4675471.65,2784835.25,1488206.13,10139855.31,2749010.55,9024705.49,8891928.87,132776.62,44.26,1.2711094444601103,5.313325330132052,78.67143182346025,0.5625930401180448,1,0,0,1
PRJ002,G003,S002,งานคอนกรีตเสา,2,2024,1304008.82,205001.58,779438.06,369330.74,353777.55,1707547.93,174134.59,842366.7,365598.79,296974.79,1679074.88,28473.05,1569943.27,1516577.54,53365.73,68.54,1.0169575820227863,4.1140456182472995,98.33251825616397,0.6970227267184178,1,0,0,0
PRJ002,G003,S002,งานคอนกรีตเสา,3,2024,10472122.79,1358007.41,4405728.68,2179100.68,1869211.02,9812047.79,1362184.55,4974413.93,2543093.26,1801343.46,10681035.2,-868987.41,8676042.48,8320726.8,355315.68,12.82,0.9186420235746438,0.5130052020808323,108.85633079453234,0.11776990742226934,1,0,1,1
PRJ002,G003,S002,งานคอนกรีตเสา,4,2024,6715289.35,979920.87,2878162.63,2066541.36,1316008.82,7240633.69,697147.06,2058289.32,1474044.27,1062446.09,5291926.74,1948706.95,4495612.35,4337404.03,158208.32,59.25,1.3682414828743454,1.7782112845138056,73.08651378550819,0.8106830786030496,2,0,0,0
PRJ002,G003,S002,งานคอนกรีตเสา,5,2024,10362679.13,1445477.21,5440461.43,2533239.52,2290421.29,11709599.45,1616743.15,5457473.6,2871030.91,2027899.4,11973147.06,-263547.61,11245080.28,10781770.87,463309.41,98.58,0.9779884429148571,2.3668667466986797,102.25069705522678,0.9641010070254661,2,0,1,0
PRJ002,G003,S002,งานคอนกรีตเสา,6,2024,7543869.41,852024.99,3006659.09,1825804.52,1607521.24,7292009.83,700763.5,2784601.05,1604307.89,1147329.7,6237002.13,1055007.7,5363224.2,5346827.62,16396.58,20.18,1.1691530126189007,0.4037615046018407,85.53200387004964,0.23593507794649415,2,0,0,1
PRJ002,G003,S002,งานคอนกรีตเสา,7,2024,13281086.93,1625045.35,5644359.94,2957032.0,2084232.46,12310669.75,1418864.96,3950876.14,1918049.02,1665923.28,8953713.4,3356956.35,7327643.54,7213469.24,114174.3,9.47,1.374923364198814,0.16240782027096554,72.73132641707004,0.13020524258962768,3,0,0,1
